regime,model,size,sigma,arm,makespan
E1_c2,abstraction,6,0.0,HC_LI,189.0
E1_c2,abstraction,6,0.0,HC_LI,174.0
E1_c2,abstraction,6,0.0,HC_LI,174.0
E1_c2,abstraction,6,0.0,HC_LI,145.0
E1_c2,abstraction,6,0.0,HC_LI,208.0
E1_c2,abstraction,6,0.0,HC_LI,149.0
E1_c2,abstraction,6,0.0,HC_LI,218.0
E1_c2,abstraction,6,0.0,HC_LI,169.0
E1_c2,abstraction,6,0.0,HC_LI,168.0
E1_c2,abstraction,6,0.0,HC_LI,199.0
E1_c2,abstraction,6,0.0,HC_LI,233.0
E1_c2,abstraction,6,0.0,HC_LI,209.0
E1_c2,abstraction,6,0.0,HC_LI,188.0
E1_c2,abstraction,6,0.0,HC_LI,163.0
E1_c2,abstraction,6,0.0,HC_LI,170.0
E1_c2,abstraction,6,0.0,HC_LI,174.0
E1_c2,abstraction,6,0.0,HC_LI,198.0
E1_c2,abstraction,6,0.0,HC_LI,169.0
E1_c2,abstraction,6,0.0,HC_LI,158.0
E1_c2,abstraction,6,0.0,HC_LI,138.0
E1_c2,abstraction,6,0.0,HC_LI,208.0
E1_c2,abstraction,6,0.0,HC_LI,213.0
E1_c2,abstraction,6,0.0,HC_LI,164.0
E1_c2,abstraction,6,0.0,HC_LI,203.0
E1_c2,abstraction,6,0.0,HC_LI,164.0
E1_c2,abstraction,6,0.0,HC_LI,178.0
E1_c2,abstraction,6,0.0,HC_LI,179.0
E1_c2,abstraction,6,0.0,HC_LI,223.0
E1_c2,abstraction,6,0.0,HC_LI,134.0
E1_c2,abstraction,6,0.0,HC_LI,193.0
E1_c2,abstraction,6,0.0,HC_LI,178.0
E1_c2,abstraction,6,0.0,HC_LI,193.0
E1_c2,abstraction,6,0.0,HC_LI,168.0
E1_c2,abstraction,6,0.0,HC_LI,144.0
E1_c2,abstraction,6,0.0,HC_LI,204.0
E1_c2,abstraction,6,0.0,HC_LI,163.0
E1_c2,abstraction,6,0.0,HC_LI,168.0
E1_c2,abstraction,6,0.0,HC_LI,174.0
E1_c2,abstraction,6,0.0,HC_LI,193.0
E1_c2,abstraction,6,0.0,HC_LI,164.0
E1_c2,abstraction,6,0.0,HC_LI,193.0
E1_c2,abstraction,6,0.0,HC_LI,174.0
E1_c2,abstraction,6,0.0,HC_LI,208.0
E1_c2,abstraction,6,0.0,HC_LI,208.0
E1_c2,abstraction,6,0.0,HC_LI,164.0
E1_c2,abstraction,6,0.0,HC_LI,189.0
E1_c2,abstraction,6,0.0,HC_LI,170.0
E1_c2,abstraction,6,0.0,HC_LI,174.0
E1_c2,abstraction,6,0.0,HC_LI,168.0
E1_c2,abstraction,6,0.0,HC_LI,169.0
E1_c2,abstraction,6,0.0,HC_LI,204.0
E1_c2,abstraction,6,0.0,HC_LI,128.0
E1_c2,abstraction,6,0.0,HC_LI,168.0
E1_c2,abstraction,6,0.0,HC_LI,145.0
E1_c2,abstraction,6,0.0,LC_HI,179.0
E1_c2,abstraction,6,0.0,LC_HI,179.0
E1_c2,abstraction,6,0.0,LC_HI,185.0
E1_c2,abstraction,6,0.0,LC_HI,164.0
E1_c2,abstraction,6,0.0,LC_HI,203.0
E1_c2,abstraction,6,0.0,LC_HI,120.0
E1_c2,abstraction,6,0.0,LC_HI,140.0
E1_c2,abstraction,6,0.0,LC_HI,227.0
E1_c2,abstraction,6,0.0,LC_HI,100.0
E1_c2,abstraction,6,0.0,LC_HI,150.0
E1_c2,abstraction,6,0.0,LC_HI,193.0
E1_c2,abstraction,6,0.0,LC_HI,169.0
E1_c2,abstraction,6,0.0,LC_HI,164.0
E1_c2,abstraction,6,0.0,LC_HI,150.0
E1_c2,abstraction,6,0.0,LC_HI,223.0
E1_c2,abstraction,6,0.0,LC_HI,134.0
E1_c2,abstraction,6,0.0,LC_HI,107.0
E1_c2,abstraction,6,0.0,LC_HI,218.0
E1_c2,abstraction,6,0.0,LC_HI,189.0
E1_c2,abstraction,6,0.0,LC_HI,209.0
E1_c2,abstraction,6,0.0,LC_HI,188.0
E1_c2,abstraction,6,0.0,LC_HI,140.0
E1_c2,abstraction,6,0.0,LC_HI,126.0
E1_c2,abstraction,6,0.0,LC_HI,214.0
E1_c2,abstraction,6,0.0,LC_HI,178.0
E1_c2,abstraction,6,0.0,LC_HI,189.0
E1_c2,abstraction,6,0.0,LC_HI,150.0
E1_c2,abstraction,6,0.0,LC_HI,213.0
E1_c2,abstraction,6,0.0,LC_HI,189.0
E1_c2,abstraction,6,0.0,LC_HI,213.0
E1_c2,abstraction,6,0.0,LC_HI,174.0
E1_c2,abstraction,6,0.0,LC_HI,189.0
E1_c2,abstraction,6,0.0,LC_HI,208.0
E1_c2,abstraction,6,0.0,LC_HI,208.0
E1_c2,abstraction,6,0.0,LC_HI,203.0
E1_c2,abstraction,6,0.0,LC_HI,169.0
E1_c2,abstraction,6,0.0,LC_HI,139.0
E1_c2,abstraction,6,0.0,LC_HI,169.0
E1_c2,abstraction,6,0.0,LC_HI,180.0
E1_c2,abstraction,6,0.0,LC_HI,214.0
E1_c2,abstraction,6,0.0,LC_HI,168.0
E1_c2,abstraction,6,0.0,LC_HI,204.0
E1_c2,abstraction,6,0.0,LC_HI,203.0
E1_c2,abstraction,6,0.0,LC_HI,189.0
E1_c2,abstraction,6,0.0,LC_HI,208.0
E1_c2,abstraction,6,0.0,LC_HI,203.0
E1_c2,abstraction,6,0.0,LC_HI,199.0
E1_c2,abstraction,6,0.0,LC_HI,183.0
E1_c2,abstraction,6,0.0,LC_HI,199.0
E1_c2,abstraction,6,0.0,LC_HI,175.0
E1_c2,abstraction,6,0.0,LC_HI,189.0
E1_c2,abstraction,6,0.0,LC_HI,169.0
E1_c2,abstraction,6,0.0,LC_HI,169.0
E1_c2,abstraction,6,0.0,LC_HI,189.0
E1_c2,abstraction,6,0.0,LC_HI,150.0
E1_c2,abstraction,6,0.0,LC_HI,145.0
E1_c2,abstraction,6,0.0,LC_HI,188.0
E1_c2,abstraction,6,0.0,LC_HI,155.0
E1_c2,abstraction,6,0.0,LC_HI,208.0
E1_c2,abstraction,6,0.0,LC_HI,208.0
E1_c2,abstraction,6,0.0,LC_HI,194.0
E1_c2,abstraction,6,0.0,LC_HI,204.0
E1_c2,abstraction,6,0.0,LC_HI,194.0
E1_c2,abstraction,6,0.0,LC_HI,124.0
E1_c2,abstraction,6,0.0,LC_HI,145.0
E1_c2,abstraction,6,0.0,LC_HI,199.0
E1_c2,abstraction,6,0.0,LC_HI,184.0
E1_c2,abstraction,6,0.0,LC_HI,208.0
E1_c2,abstraction,6,0.0,LC_HI,223.0
E1_c2,abstraction,6,0.0,LC_HI,194.0
E1_c2,abstraction,6,0.0,LC_HI,169.0
E1_c2,abstraction,6,0.0,LC_HI,139.0
E1_c2,abstraction,6,0.0,LC_HI,169.0
E1_c2,abstraction,6,0.0,LC_HI,175.0
E1_c2,abstraction,6,0.0,LC_HI,184.0
E1_c2,abstraction,6,0.0,LC_HI,188.0
E1_c2,abstraction,6,0.0,LC_HI,139.0
E1_c2,abstraction,6,0.0,LC_HI,213.0
E1_c2,abstraction,6,0.0,LC_HI,135.0
E1_c2,abstraction,6,0.0,LC_HI,233.0
E1_c2,abstraction,6,0.0,LC_HI,243.0
E1_c2,abstraction,6,0.0,LC_HI,213.0
E1_c2,abstraction,6,0.0,LC_HI,163.0
E1_c2,abstraction,6,0.0,LC_HI,179.0
E1_c2,abstraction,6,0.0,LC_HI,194.0
E1_c2,abstraction,6,0.0,LC_HI,178.0
E1_c2,abstraction,6,0.0,LC_HI,183.0
E1_c2,abstraction,6,0.0,LC_HI,184.0
E1_c2,abstraction,6,0.0,LC_HI,135.0
E1_c2,abstraction,6,0.0,LC_HI,130.0
E1_c2,abstraction,6,0.0,LC_HI,182.0
E1_c2,abstraction,6,0.0,LC_HI,149.0
E1_c2,abstraction,6,0.0,LC_HI,146.0
E1_c2,abstraction,6,0.0,LC_HI,168.0
E1_c2,abstraction,6,0.0,LC_HI,145.0
E1_c2,abstraction,6,0.0,LC_HI,190.0
E1_c2,abstraction,6,0.0,LC_HI,164.0
E1_c2,abstraction,6,0.0,LC_HI,199.0
E1_c2,abstraction,6,0.0,LC_HI,184.0
E1_c2,abstraction,6,0.0,LC_HI,175.0
E1_c2,abstraction,6,0.0,LC_HI,189.0
E1_c2,abstraction,6,0.0,LC_HI,208.0
E1_c2,abstraction,6,0.0,LC_HI,193.0
E1_c2,abstraction,6,0.0,LC_HI,170.0
E1_c2,abstraction,6,0.0,LC_HI,193.0
E1_c2,abstraction,6,0.0,LC_HI,184.0
E1_c2,abstraction,6,0.0,LC_HI,174.0
E1_c2,abstraction,6,0.0,LC_HI,237.0
E1_c2,abstraction,6,0.0,LC_HI,193.0
E1_c2,abstraction,6,0.0,LC_HI,208.0
E1_c2,abstraction,6,0.0,LC_HI,263.0
E1_c2,abstraction,6,0.0,LC_HI,193.0
E1_c2,abstraction,6,0.0,LC_HI,135.0
E1_c2,abstraction,6,0.0,LC_HI,174.0
E1_c2,abstraction,6,0.0,LC_HI,208.0
E1_c2,abstraction,6,0.0,LC_HI,169.0
E1_c2,abstraction,6,0.0,LC_HI,185.0
E1_c2,abstraction,6,0.0,LC_HI,203.0
E1_c2,abstraction,6,0.0,LC_HI,182.0
E1_c2,abstraction,6,0.0,LC_HI,183.0
E1_c2,abstraction,6,0.0,LC_HI,145.0
E1_c2,abstraction,6,0.0,LC_HI,189.0
E1_c2,abstraction,6,0.0,LC_HI,135.0
E1_c2,abstraction,6,0.0,LC_HI,154.0
E1_c2,abstraction,6,0.0,LC_HI,169.0
E1_c2,abstraction,6,0.0,LC_HI,213.0
E1_c2,abstraction,6,0.0,LC_HI,189.0
E1_c2,abstraction,6,0.0,LC_HI,204.0
E1_c2,abstraction,6,0.0,LC_HI,130.0
E1_c2,abstraction,6,0.0,LC_HI,175.0
E1_c2,abstraction,6,0.0,LC_HI,184.0
E1_c2,abstraction,6,0.0,LC_HI,140.0
E1_c2,abstraction,6,0.0,LC_HI,164.0
E1_c2,abstraction,6,0.0,LC_HI,184.0
E1_c2,abstraction,6,0.0,LC_HI,164.0
E1_c2,abstraction,6,0.0,LC_HI,185.0
E1_c2,abstraction,6,0.0,LC_HI,189.0
E1_c2,abstraction,6,0.0,LC_HI,188.0
E1_c2,abstraction,6,0.0,LC_HI,159.0
E1_c2,abstraction,6,0.0,LC_HI,194.0
E1_c2,abstraction,6,0.0,LC_HI,164.0
E1_c2,abstraction,6,0.0,LC_HI,107.0
E1_c2,abstraction,6,0.0,LC_HI,185.0
E1_c2,abstraction,6,0.0,LC_HI,209.0
E1_c2,abstraction,6,0.0,LC_HI,175.0
E1_c2,abstraction,6,0.0,LC_HI,111.0
E1_c2,abstraction,6,0.0,LC_HI,163.0
E1_c2,abstraction,6,0.0,LC_HI,238.0
E1_c2,abstraction,6,0.0,LC_HI,145.0
E1_c2,abstraction,6,0.0,LC_HI,203.0
E1_c2,abstraction,6,0.0,LC_HI,180.0
E1_c2,abstraction,6,0.0,LC_HI,199.0
E1_c2,abstraction,6,0.0,LC_HI,174.0
E1_c2,abstraction,6,0.0,LC_HI,179.0
E1_c2,abstraction,6,0.0,LC_HI,185.0
E1_c2,abstraction,6,0.0,LC_HI,223.0
E1_c2,abstraction,6,0.0,LC_HI,135.0
E1_c2,abstraction,6,0.0,LC_HI,209.0
E1_c2,abstraction,6,0.0,LC_HI,151.0
E1_c2,abstraction,6,0.0,LC_HI,178.0
E1_c2,abstraction,6,0.0,LC_HI,193.0
E1_c2,abstraction,6,0.0,LC_HI,139.0
E1_c2,abstraction,6,0.0,LC_HI,169.0
E1_c2,abstraction,6,0.0,LC_HI,199.0
E1_c2,abstraction,6,0.0,LC_HI,175.0
E1_c2,abstraction,6,0.0,LC_HI,194.0
E1_c2,abstraction,6,0.0,LC_HI,178.0
E1_c2,abstraction,6,0.0,LC_HI,199.0
E1_c2,abstraction,6,0.0,LC_HI,175.0
E1_c2,abstraction,6,0.0,LC_HI,185.0
E1_c2,abstraction,6,0.0,LC_HI,183.0
E1_c2,abstraction,6,0.0,LC_HI,199.0
E1_c2,abstraction,6,0.0,LC_HI,169.0
E1_c2,abstraction,6,0.0,LC_HI,194.0
E1_c2,abstraction,6,0.0,LC_HI,135.0
E1_c2,abstraction,6,0.0,LC_HI,184.0
E1_c2,abstraction,6,0.0,LC_HI,178.0
E1_c2,abstraction,6,0.0,LC_HI,218.0
E1_c2,abstraction,6,0.0,LC_HI,209.0
E1_c2,abstraction,6,0.0,LC_HI,165.0
E1_c2,abstraction,6,0.0,LC_HI,175.0
E1_c2,abstraction,6,0.0,LC_HI,174.0
E1_c2,abstraction,6,0.0,LC_HI,214.0
E1_c2,abstraction,6,0.0,LC_HI,150.0
E1_c2,abstraction,6,0.0,LC_HI,154.0
E1_c2,abstraction,6,0.0,LC_HI,190.0
E1_c2,abstraction,6,0.0,LC_HI,144.0
E1_c2,abstraction,6,0.0,LC_HI,189.0
E1_c2,abstraction,6,0.0,LC_HI,135.0
E1_c2,abstraction,6,0.0,LC_HI,155.0
E1_c2,abstraction,6,0.0,LC_HI,134.0
E1_c2,abstraction,6,0.0,LC_HI,189.0
E1_c2,abstraction,6,0.0,LC_HI,194.0
E1_c2,abstraction,6,0.0,LC_HI,238.0
E1_c2,abstraction,6,0.0,LC_HI,168.0
E1_c2,abstraction,6,0.0,LC_HI,144.0
E1_c2,abstraction,6,0.0,LC_HI,135.0
E1_c2,abstraction,6,0.0,LC_HI,136.0
E1_c2,abstraction,6,0.0,LC_HI,228.0
E1_c2,abstraction,6,0.0,LC_HI,208.0
E1_c2,abstraction,6,0.0,LC_LI,203.0
E1_c2,abstraction,6,0.0,LC_LI,174.0
E1_c2,abstraction,6,0.0,LC_LI,179.0
E1_c2,abstraction,6,0.0,LC_LI,179.0
E1_c2,abstraction,6,0.0,LC_LI,134.0
E1_c2,abstraction,6,0.0,LC_LI,179.0
E1_c2,abstraction,6,0.0,LC_LI,160.0
E1_c2,abstraction,6,0.0,LC_LI,185.0
E1_c2,abstraction,6,0.0,LC_LI,160.0
E1_c2,abstraction,6,0.0,LC_LI,168.0
E1_c2,abstraction,6,0.0,LC_LI,198.0
E1_c2,abstraction,6,0.0,LC_LI,164.0
E1_c2,abstraction,6,0.0,LC_LI,143.0
E1_c2,abstraction,6,0.0,LC_LI,178.0
E1_c2,abstraction,6,0.0,LC_LI,189.0
E1_c2,abstraction,6,0.0,LC_LI,200.0
E1_c2,abstraction,6,0.0,LC_LI,218.0
E1_c2,abstraction,6,0.0,LC_LI,223.0
E1_c2,abstraction,6,0.0,LC_LI,179.0
E1_c2,abstraction,6,0.0,LC_LI,169.0
E1_c2,abstraction,6,0.0,LC_LI,193.0
E1_c2,abstraction,6,0.0,LC_LI,208.0
E1_c2,abstraction,6,0.0,LC_LI,213.0
E1_c2,abstraction,6,0.0,LC_LI,173.0
E1_c2,abstraction,6,0.0,LC_LI,199.0
E1_c2,abstraction,6,0.0,LC_LI,189.0
E1_c2,abstraction,6,0.0,LC_LI,168.0
E1_c2,abstraction,6,0.0,LC_LI,159.0
E1_c2,abstraction,6,0.0,LC_LI,143.0
E1_c2,abstraction,6,0.0,LC_LI,198.0
E1_c2,abstraction,6,0.0,LC_LI,164.0
E1_c2,abstraction,6,0.0,LC_LI,208.0
E1_c2,abstraction,6,0.0,LC_LI,223.0
E1_c2,abstraction,6,0.0,LC_LI,223.0
E1_c2,abstraction,6,0.0,LC_LI,199.0
E1_c2,abstraction,6,0.0,LC_LI,139.0
E1_c2,abstraction,6,0.0,LC_LI,149.0
E1_c2,abstraction,6,0.0,LC_LI,203.0
E1_c2,abstraction,6,0.0,LC_LI,189.0
E1_c2,abstraction,6,0.0,LC_LI,148.0
E1_c2,abstraction,6,0.0,LC_LI,180.0
E1_c2,abstraction,6,0.0,LC_LI,193.0
E1_c2,abstraction,6,0.0,LC_LI,165.0
E1_c2,abstraction,6,0.0,LC_LI,194.0
E1_c2,abstraction,6,0.0,LC_LI,179.0
E1_c2,abstraction,6,0.0,LC_LI,158.0
E1_c2,abstraction,6,0.0,LC_LI,203.0
E1_c2,abstraction,6,0.0,LC_LI,174.0
E1_c2,abstraction,6,0.0,LC_LI,170.0
E1_c2,abstraction,6,0.0,LC_LI,174.0
E1_c2,abstraction,6,0.0,LC_LI,204.0
E1_c2,abstraction,6,0.0,LC_LI,173.0
E1_c2,abstraction,6,0.0,LC_LI,189.0
E1_c2,abstraction,6,0.0,LC_LI,223.0
E1_c2,abstraction,6,0.0,LC_LI,198.0
E1_c2,abstraction,6,0.0,LC_LI,173.0
E1_c2,abstraction,6,0.0,LC_LI,203.0
E1_c2,abstraction,6,0.0,LC_LI,144.0
E1_c2,abstraction,6,0.0,LC_LI,193.0
E1_c2,abstraction,6,0.0,LC_LI,200.0
E1_c2,abstraction,6,0.0,LC_LI,218.0
E1_c2,abstraction,6,0.0,LC_LI,144.0
E1_c2,abstraction,6,0.0,LC_LI,165.0
E1_c2,abstraction,6,0.0,LC_LI,203.0
E1_c2,abstraction,6,0.0,LC_LI,233.0
E1_c2,abstraction,6,0.0,LC_LI,198.0
E1_c2,abstraction,6,0.0,LC_LI,203.0
E1_c2,abstraction,6,0.0,LC_LI,243.0
E1_c2,abstraction,6,0.0,LC_LI,193.0
E1_c2,abstraction,6,0.0,LC_LI,232.0
E1_c2,abstraction,6,0.0,LC_LI,232.0
E1_c2,abstraction,6,0.0,LC_LI,172.0
E1_c2,abstraction,6,0.0,LC_LI,160.0
E1_c2,abstraction,6,0.0,LC_LI,234.0
E1_c2,abstraction,6,0.0,LC_LI,184.0
E1_c2,abstraction,6,0.0,LC_LI,139.0
E1_c2,abstraction,6,0.0,LC_LI,203.0
E1_c2,abstraction,6,0.0,LC_LI,170.0
E1_c2,abstraction,6,0.0,LC_LI,214.0
E1_c2,abstraction,6,0.0,LC_LI,198.0
E1_c2,abstraction,6,0.0,LC_LI,194.0
E1_c2,abstraction,6,0.0,LC_LI,218.0
E1_c2,abstraction,6,0.0,LC_LI,168.0
E1_c2,abstraction,6,0.0,LC_LI,173.0
E1_c2,abstraction,6,0.0,LC_LI,188.0
E1_c2,abstraction,6,0.0,LC_LI,232.0
E1_c2,abstraction,6,0.0,LC_LI,159.0
E1_c2,abstraction,6,0.0,LC_LI,185.0
E1_c2,abstraction,6,0.0,LC_LI,140.0
E1_c2,abstraction,6,0.0,LC_LI,180.0
E1_c2,abstraction,6,0.0,LC_LI,158.0
E1_c2,abstraction,6,0.0,LC_LI,228.0
E1_c2,abstraction,6,0.0,LC_LI,165.0
E1_c2,abstraction,6,0.0,LC_LI,173.0
E1_c2,abstraction,6,0.0,LC_LI,179.0
E1_c2,abstraction,6,0.0,LC_LI,188.0
E1_c2,abstraction,6,0.0,LC_LI,233.0
E1_c2,abstraction,6,0.0,LC_LI,199.0
E1_c2,abstraction,6,0.0,LC_LI,189.0
E1_c2,abstraction,6,0.0,LC_LI,189.0
E1_c2,abstraction,6,0.0,LC_LI,144.0
E1_c2,abstraction,6,0.0,LC_LI,143.0
E1_c2,abstraction,6,0.0,LC_LI,223.0
E1_c2,abstraction,6,0.0,LC_LI,198.0
E1_c2,abstraction,6,0.0,LC_LI,199.0
E1_c2,abstraction,6,0.0,LC_LI,168.0
E1_c2,abstraction,6,0.0,LC_LI,173.0
E1_c2,abstraction,6,0.0,LC_LI,208.0
E1_c2,abstraction,6,0.0,LC_LI,164.0
E1_c2,abstraction,6,0.0,LC_LI,159.0
E1_c2,abstraction,6,0.0,LC_LI,129.0
E1_c2,abstraction,6,0.0,LC_LI,228.0
E1_c2,abstraction,6,0.0,LC_LI,204.0
E1_c2,abstraction,6,0.0,LC_LI,173.0
E1_c2,abstraction,6,0.0,LC_LI,233.0
E1_c2,abstraction,6,0.0,LC_LI,139.0
E1_c2,abstraction,6,0.0,LC_LI,173.0
E1_c2,abstraction,6,0.0,LC_LI,179.0
E1_c2,abstraction,6,0.0,LC_LI,189.0
E1_c2,abstraction,6,0.0,LC_LI,160.0
E1_c2,abstraction,6,0.0,LC_LI,183.0
E1_c2,abstraction,6,0.0,LC_LI,194.0
E1_c2,abstraction,6,0.0,LC_LI,218.0
E1_c2,abstraction,6,0.0,LC_LI,164.0
E1_c2,abstraction,6,0.0,LC_LI,223.0
E1_c2,abstraction,6,0.0,LC_LI,184.0
E1_c2,abstraction,6,0.0,LC_LI,134.0
E1_c2,abstraction,6,0.0,LC_LI,188.0
E1_c2,abstraction,6,0.0,LC_LI,165.0
E1_c2,abstraction,6,0.0,LC_LI,154.0
E1_c2,abstraction,6,0.0,LC_LI,219.0
E1_c2,abstraction,6,0.0,LC_LI,194.0
E1_c2,abstraction,6,0.0,LC_LI,229.0
E1_c2,abstraction,6,0.0,LC_LI,164.0
E1_c2,abstraction,6,0.0,LC_LI,174.0
E1_c2,abstraction,6,0.0,LC_LI,169.0
E1_c2,abstraction,6,0.0,LC_LI,173.0
E1_c2,abstraction,6,0.0,LC_LI,199.0
E1_c2,abstraction,6,0.0,LC_LI,164.0
E1_c2,abstraction,6,0.0,LC_LI,203.0
E1_c2,abstraction,6,0.0,LC_LI,163.0
E1_c2,abstraction,6,0.0,LC_LI,170.0
E1_c2,abstraction,6,0.0,LC_LI,194.0
E1_c2,abstraction,6,0.0,LC_LI,164.0
E1_c2,abstraction,6,0.0,LC_LI,194.0
E1_c2,abstraction,6,0.0,LC_LI,169.0
E1_c2,abstraction,6,0.0,LC_LI,179.0
E1_c2,abstraction,6,0.0,LC_LI,194.0
E1_c2,abstraction,6,0.0,LC_LI,228.0
E1_c2,abstraction,6,0.0,LC_LI,218.0
E1_c2,abstraction,6,0.0,LC_LI,214.0
E1_c2,abstraction,6,0.0,LC_LI,169.0
E1_c2,abstraction,6,0.0,LC_LI,194.0
E1_c2,abstraction,6,0.0,LC_LI,213.0
E1_c2,abstraction,6,0.0,LC_LI,130.0
E1_c2,abstraction,6,0.0,LC_LI,199.0
E1_c2,abstraction,6,0.0,LC_LI,160.0
E1_c2,abstraction,6,0.0,LC_LI,218.0
E1_c2,abstraction,6,0.0,LC_LI,198.0
E1_c2,abstraction,6,0.0,LC_LI,183.0
E1_c2,abstraction,6,0.0,LC_LI,233.0
E1_c2,abstraction,6,0.0,LC_LI,209.0
E1_c2,abstraction,6,0.0,LC_LI,175.0
E1_c2,abstraction,6,0.0,LC_LI,203.0
E1_c2,abstraction,6,0.0,LC_LI,170.0
E1_c2,abstraction,6,0.0,LC_LI,204.0
E1_c2,abstraction,6,0.0,LC_LI,160.0
E1_c2,abstraction,6,0.0,LC_LI,143.0
E1_c2,abstraction,6,0.0,LC_LI,233.0
E1_c2,abstraction,6,0.0,LC_LI,144.0
E1_c2,abstraction,6,0.0,LC_LI,234.0
E1_c2,abstraction,6,0.0,LC_LI,213.0
E1_c2,abstraction,6,0.0,LC_LI,129.0
E1_c2,abstraction,6,0.0,LC_LI,143.0
E1_c2,abstraction,6,0.0,LC_LI,218.0
E1_c2,abstraction,6,0.0,LC_LI,223.0
E1_c2,abstraction,6,0.0,LC_LI,184.0
E1_c2,abstraction,6,0.0,LC_LI,183.0
E1_c2,abstraction,6,0.0,LC_LI,185.0
E1_c2,abstraction,6,0.0,LC_LI,199.0
E1_c2,abstraction,6,0.0,LC_LI,209.0
E1_c2,abstraction,6,0.0,LC_LI,169.0
E1_c2,abstraction,6,0.0,LC_LI,203.0
E1_c2,abstraction,6,0.0,LC_LI,199.0
E1_c2,abstraction,6,0.0,LC_LI,183.0
E1_c2,abstraction,6,0.0,LC_LI,228.0
E1_c2,abstraction,6,0.0,LC_LI,159.0
E1_c2,abstraction,6,0.0,LC_LI,234.0
E1_c2,abstraction,6,0.0,LC_LI,194.0
E1_c2,abstraction,6,0.0,LC_LI,144.0
E1_c2,abstraction,6,0.0,LC_LI,149.0
E1_c2,abstraction,6,0.0,LC_LI,183.0
E1_c2,abstraction,6,0.0,LC_LI,185.0
E1_c2,abstraction,6,0.0,LC_LI,174.0
E1_c2,abstraction,6,0.0,LC_LI,170.0
E1_c2,abstraction,6,0.0,LC_LI,204.0
E1_c2,abstraction,6,0.0,LC_LI,203.0
E1_c2,abstraction,6,0.0,LC_LI,154.0
E1_c2,abstraction,6,0.0,LC_LI,179.0
E1_c2,abstraction,6,0.0,LC_LI,185.0
E1_c2,abstraction,6,0.2,random,143.41227029293054
E1_c2,abstraction,6,0.2,random,188.5274940136085
E1_c2,abstraction,6,0.2,random,186.75798683707413
E1_c2,abstraction,6,0.2,random,144.94169731653167
E1_c2,abstraction,6,0.2,random,188.0258607357951
E1_c2,abstraction,6,0.2,random,154.4687340096438
E1_c2,abstraction,6,0.2,random,198.62942971361068
E1_c2,abstraction,6,0.2,random,184.04524201334047
E1_c2,abstraction,6,0.2,random,198.3161158546374
E1_c2,abstraction,6,0.2,random,217.20223226673681
E1_c2,abstraction,6,0.2,random,140.11887301139433
E1_c2,abstraction,6,0.2,random,120.32930982507395
E1_c2,abstraction,6,0.2,random,168.97048022380088
E1_c2,abstraction,6,0.2,random,212.20482038562062
E1_c2,abstraction,6,0.2,random,186.97794753920928
E1_c2,abstraction,6,0.2,random,189.3107786183535
E1_c2,abstraction,6,0.2,random,174.82468431558766
E1_c2,abstraction,6,0.2,random,196.0210855341642
E1_c2,abstraction,6,0.2,random,158.2339371129218
E1_c2,abstraction,6,0.2,random,224.03650764596097
E1_c2,abstraction,6,0.2,random,171.10595000153722
E1_c2,abstraction,6,0.2,random,152.11493322855742
E1_c2,abstraction,6,0.2,random,139.4350063490171
E1_c2,abstraction,6,0.2,random,173.70588849294256
E1_c2,abstraction,6,0.2,random,184.7353908018514
E1_c2,abstraction,6,0.2,random,165.4154974581914
E1_c2,abstraction,6,0.2,random,140.82809035204437
E1_c2,abstraction,6,0.2,random,132.45885069794065
E1_c2,abstraction,6,0.2,random,191.05780303375653
E1_c2,abstraction,6,0.2,random,167.82446478697426
E1_c2,abstraction,6,0.2,random,154.21608156360602
E1_c2,abstraction,6,0.2,random,203.46064284267445
E1_c2,abstraction,6,0.2,random,174.5628554913298
E1_c2,abstraction,6,0.2,random,215.67206612697893
E1_c2,abstraction,6,0.2,random,218.2989980186388
E1_c2,abstraction,6,0.2,random,188.6838608989487
E1_c2,abstraction,6,0.2,random,123.65739612269613
E1_c2,abstraction,6,0.2,random,147.12893074308815
E1_c2,abstraction,6,0.2,random,171.22475204836482
E1_c2,abstraction,6,0.2,random,196.11585096756002
E1_c2,abstraction,6,0.2,random,193.85223306096162
E1_c2,abstraction,6,0.2,random,158.82467548668035
E1_c2,abstraction,6,0.2,random,201.67046761043397
E1_c2,abstraction,6,0.2,random,168.2985076637346
E1_c2,abstraction,6,0.2,random,165.77315938639575
E1_c2,abstraction,6,0.2,random,186.8809883403699
E1_c2,abstraction,6,0.2,random,172.93673185171036
E1_c2,abstraction,6,0.2,random,200.29468979029528
E1_c2,abstraction,6,0.2,random,197.49112377667214
E1_c2,abstraction,6,0.2,random,167.59834447801367
E1_c2,abstraction,6,0.2,random,169.29310340685916
E1_c2,abstraction,6,0.2,random,198.14815117760406
E1_c2,abstraction,6,0.2,random,165.96865008232018
E1_c2,abstraction,6,0.2,random,167.4951439889072
E1_c2,abstraction,6,0.2,random,202.1814946540737
E1_c2,abstraction,6,0.2,random,144.4025174598639
E1_c2,abstraction,6,0.2,random,212.43530974973382
E1_c2,abstraction,6,0.2,random,168.183615064881
E1_c2,abstraction,6,0.2,random,197.11270164507732
E1_c2,abstraction,6,0.2,random,193.619330002467
E1_c2,abstraction,6,0.2,random,217.98850989811348
E1_c2,abstraction,6,0.2,random,184.12929029487356
E1_c2,abstraction,6,0.2,random,194.3432613450834
