cell,size,arm,policy,makespan
E2_c2|batched,4,random,P_fcfs,106.0
E2_c2|batched,4,random,P_fcfs,135.0
E2_c2|batched,4,random,P_fcfs,106.0
E2_c2|batched,4,random,P_fcfs,140.0
E2_c2|batched,4,random,P_fcfs,140.0
E2_c2|batched,4,random,P_fcfs,121.0
E2_c2|batched,4,random,P_fcfs,135.0
E2_c2|batched,4,random,P_fcfs,95.0
E2_c2|batched,4,random,P_fcfs,131.0
E2_c2|batched,4,random,P_fcfs,101.0
E2_c2|batched,4,random,P_fcfs,73.0
E2_c2|batched,4,random,P_fcfs,145.0
E2_c2|batched,4,random,P_fcfs,97.0
E2_c2|batched,4,random,P0,140.0
E2_c2|batched,4,random,P0,131.0
E2_c2|batched,4,random,P0,116.0
E2_c2|batched,4,random,P0,102.0
E2_c2|batched,4,random,P0,126.0
E2_c2|batched,4,random,P0,140.0
E2_c2|batched,4,random,P0,116.0
E2_c2|batched,4,random,P0,150.0
E2_c2|batched,4,random,P0,126.0
E2_c2|batched,4,random,P0,110.0
E2_c2|batched,4,random,P0,82.0
E2_c2|batched,4,random,P0,141.0
E2_c2|batched,4,random,P0,160.0
E2_c2|batched,4,random,P0,81.0
E2_c2|batched,4,random,P0,85.0
E2_c2|batched,4,random,P0,116.0
E2_c2|batched,4,random,P0,116.0
E2_c2|batched,4,random,P0,145.0
E2_c2|batched,4,random,P0,101.0
E2_c2|batched,4,random,P0,80.0
E2_c2|batched,4,random,P0,106.0
E2_c2|batched,4,random,P0,121.0
E2_c2|batched,4,random,P0,96.0
E2_c2|batched,4,random,P0,155.0
E2_c2|batched,4,random,P0,110.0
E2_c2|batched,4,random,P0,96.0
E2_c2|batched,4,random,P0,126.0
E2_c2|batched,4,random,P0,136.0
E2_c2|batched,4,random,P0,140.0
E2_c2|batched,4,random,P0,145.0
E2_c2|batched,4,random,P0,116.0
E2_c2|batched,4,random,P0,106.0
E2_c2|batched,4,random,P0,106.0
E2_c2|batched,4,random,P0,101.0
E2_c2|batched,4,random,P0,53.0
E2_c2|batched,4,random,P0,96.0
E2_c2|batched,4,random,P0,111.0
E2_c2|batched,4,random,P0,96.0
E2_c2|batched,4,random,P0,136.0
E2_c2|batched,4,random,P0,109.0
E2_c2|batched,4,random,P0,125.0
E2_c2|batched,4,random,P0,115.0
E2_c2|batched,4,random,P0,47.0
E2_c2|batched,4,random,P0,111.0
E2_c2|batched,4,random,P0,71.0
E2_c2|batched,4,random,P0,111.0
E2_c2|batched,4,random,P0,121.0
E2_c2|batched,4,random,P0,121.0
E2_c2|batched,4,random,P0,86.0
E2_c2|batched,4,random,P0,117.0
E2_c2|batched,4,random,P0,66.0
E2_c2|batched,4,random,P0,130.0
E2_c2|batched,4,random,P0,91.0
E2_c2|batched,4,random,P0,106.0
E2_c2|batched,4,random,P0,140.0
E2_c2|batched,4,random,P0,155.0
E2_c2|batched,4,random,P0,95.0
E2_c2|batched,4,random,P0,130.0
E2_c2|batched,4,random,P0,140.0
E2_c2|batched,4,random,P0,91.0
E2_c2|batched,4,random,P0,96.0
E2_c2|batched,4,random,P0,92.0
E2_c2|batched,4,random,P0,111.0
E2_c2|batched,4,random,P0,130.0
E2_c2|batched,4,random,P0,165.0
E2_c2|batched,4,random,P0,136.0
E2_c2|batched,4,random,P0,135.0
E2_c2|batched,4,random,P0,126.0
E2_c2|batched,4,random,P0,111.0
E2_c2|batched,4,random,P0,62.0
E2_c2|batched,4,random,P0,72.0
E2_c2|batched,4,random,P0,116.0
E2_c2|batched,4,random,P0,116.0
E2_c2|batched,4,random,P0,87.0
E2_c2|batched,4,random,P0,106.0
E2_c2|batched,4,random,P0,116.0
E2_c2|batched,4,random,P0,76.0
E2_c2|batched,4,random,P0,121.0
E2_c2|batched,4,random,P0,81.0
E2_c2|batched,4,random,P0,77.0
E2_c2|batched,4,random,P0,101.0
E2_c2|batched,4,random,P0,105.0
E2_c2|batched,4,random,P0,76.0
E2_c2|batched,4,random,P0,130.0
E2_c2|batched,4,random,P0,111.0
E2_c2|batched,4,random,P0,140.0
E2_c2|batched,4,random,P0,116.0
E2_c2|batched,4,random,P0,146.0
E2_c2|batched,4,random,P0,156.0
E2_c2|batched,4,random,P0,156.0
E2_c2|batched,4,random,P0,105.0
E2_c2|batched,4,random,P0,106.0
E2_c2|batched,4,random,P0,111.0
E2_c2|batched,4,random,P0,136.0
E2_c2|batched,4,random,P0,91.0
E2_c2|batched,4,random,P0,126.0
E2_c2|batched,4,random,P0,76.0
E2_c2|batched,4,random,P0,82.0
E2_c2|batched,4,random,P0,106.0
E2_c2|batched,4,random,P0,112.0
E2_c2|batched,4,random,P0,126.0
E2_c2|batched,4,random,P0,101.0
E2_c2|batched,4,random,P0,126.0
E2_c2|batched,4,random,P0,106.0
E2_c2|batched,4,random,P0,116.0
E2_c2|batched,4,random,P0,136.0
E2_c2|batched,4,random,P0,145.0
E2_c2|batched,4,random,P0,67.0
E2_c2|batched,4,random,P0,160.0
E2_c2|batched,4,random,P0,101.0
E2_c2|batched,4,random,P0,102.0
E2_c2|batched,4,random,P0,77.0
E2_c2|batched,4,random,P0,111.0
E2_c2|batched,4,random,P0,87.0
E2_c2|batched,4,random,P0,121.0
E2_c2|batched,4,random,P0,111.0
E2_c2|batched,4,random,P0,105.0
E2_c2|batched,4,random,P0,126.0
E2_c2|batched,4,random,P0,97.0
E2_c2|batched,4,random,P0,106.0
E2_c2|batched,4,random,P0,101.0
E2_c2|batched,4,random,P0,126.0
E2_c2|batched,4,random,P0,116.0
E2_c2|batched,4,random,P0,87.0
E2_c2|batched,4,random,P0,126.0
E2_c2|batched,4,random,P0,120.0
E2_c2|batched,4,random,P0,130.0
E2_c2|batched,4,random,P0,121.0
E2_c2|batched,4,random,P0,116.0
E2_c2|batched,4,random,P0,101.0
E2_c2|batched,4,random,P0,92.0
E2_c2|batched,4,random,P0,82.0
E2_c2|batched,4,random,P0,136.0
E2_c2|batched,4,random,P0,96.0
E2_c2|batched,4,random,P0,101.0
E2_c2|batched,4,random,P0,63.0
E2_c2|batched,4,random,P0,77.0
E2_c2|batched,4,random,P0,77.0
E2_c2|batched,4,random,P0,87.0
E2_c2|batched,4,random,P0,116.0
E2_c2|batched,4,random,P0,110.0
E2_c2|batched,4,random,P0,91.0
E2_c2|batched,4,random,P0,86.0
E2_c2|batched,4,random,P0,141.0
E2_c2|batched,4,random,P0,116.0
E2_c2|batched,4,random,P0,96.0
E2_c2|batched,4,random,P0,72.0
E2_c2|batched,4,random,P0,116.0
E2_c2|batched,4,random,P0,126.0
E2_c2|batched,4,random,P0,107.0
E2_c2|batched,4,random,P0,72.0
E2_c2|batched,4,random,P0,145.0
E2_c2|batched,4,random,P0,135.0
E2_c2|batched,4,random,P0,82.0
E2_c2|batched,4,random,P0,97.0
E2_c2|batched,4,random,P0,106.0
E2_c2|batched,4,random,P0,131.0
E2_c2|batched,4,random,P0,92.0
E2_c2|batched,4,random,P0,130.0
E2_c2|batched,4,random,P0,106.0
E2_c2|batched,4,random,P0,125.0
E2_c2|batched,4,random,P0,131.0
E2_c2|batched,4,random,P0,106.0
E2_c2|batched,4,random,P0,106.0
E2_c2|batched,4,random,P0,175.0
E2_c2|batched,4,random,P0,115.0
E2_c2|batched,4,random,P0,126.0
E2_c2|batched,4,random,P0,160.0
E2_c2|batched,4,random,P0,126.0
E2_c2|batched,4,random,P0,77.0
E2_c2|batched,4,random,P0,125.0
E2_c2|batched,4,random,P0,106.0
E2_c2|batched,4,random,P0,140.0
E2_c2|batched,4,random,P0,71.0
E2_c2|batched,4,random,P0,107.0
E2_c2|batched,4,random,P0,106.0
E2_c2|batched,4,random,P0,92.0
E2_c2|batched,4,random,P0,87.0
E2_c2|batched,4,random,P0,140.0
E2_c2|batched,4,random,P0,110.0
E2_c2|batched,4,random,P0,106.0
E2_c2|batched,4,random,P0,121.0
E2_c2|batched,4,random,P0,86.0
E2_c2|batched,4,random,P0,96.0
E2_c2|batched,4,random,P0,101.0
E2_c2|batched,4,random,P0,62.0
E2_c2|batched,4,random,P0,106.0
E2_c2|batched,4,random,P0,105.0
E2_c2|batched,4,random,P0,92.0
E2_c2|batched,4,random,P0,76.0
E2_c2|batched,4,random,P0,106.0
E2_c2|batched,4,random,P0,106.0
E2_c2|batched,4,random,P0,86.0
E2_c2|batched,4,random,P0,110.0
E2_c2|batched,4,random,P0,111.0
E2_c2|batched,4,random,P0,97.0
E2_c2|batched,4,random,P0,78.0
E2_c2|batched,4,random,P0,150.0
E2_c2|batched,4,random,P0,111.0
E2_c2|batched,4,random,P0,105.0
E2_c2|batched,4,random,P1,121.0
E2_c2|batched,4,random,P1,101.0
E2_c2|batched,4,random,P1,111.0
E2_c2|batched,4,random,P1,106.0
E2_c2|batched,4,random,P1,120.0
E2_c2|batched,4,random,P1,165.0
E2_c2|batched,4,random,P1,126.0
E2_c2|batched,4,random,P1,135.0
E2_c2|batched,4,random,P1,121.0
E2_c2|batched,4,random,P1,125.0
E2_c2|batched,4,random,P1,116.0
E2_c2|batched,4,random,P1,101.0
E2_c2|batched,4,random,P1,95.0
E2_c2|batched,4,random,P1,116.0
E2_c2|batched,4,random,P1,111.0
E2_c2|batched,4,random,P1,63.0
E2_c2|batched,4,random,P1,101.0
E2_c2|batched,4,random,P1,165.0
E2_c2|batched,4,random,P1,114.0
E2_c2|batched,4,random,P1,116.0
E2_c2|batched,4,random,P1,106.0
E2_c2|batched,4,random,P1,110.0
E2_c2|batched,4,random,P1,92.0
E2_c2|batched,4,random,P1,92.0
E2_c2|batched,4,random,P1,63.0
E2_c2|batched,4,random,P1,136.0
E2_c2|batched,4,random,P1,155.0
E2_c2|batched,4,random,P1,110.0
E2_c2|batched,4,random,P1,106.0
E2_c2|batched,4,random,P1,58.0
E2_c2|batched,4,random,P1,86.0
E2_c2|batched,4,random,P1,116.0
E2_c2|batched,4,random,P1,140.0
E2_c2|batched,4,random,P1,155.0
E2_c2|batched,4,random,P1,72.0
E2_c2|batched,4,random,P1,136.0
E2_c2|batched,4,random,P1,95.0
E2_c2|batched,4,random,P1,160.0
E2_c2|batched,4,random,P1,92.0
E2_c2|batched,4,random,P1,101.0
E2_c2|batched,4,random,P1,92.0
E2_c2|batched,4,random,P1,82.0
E2_c2|batched,4,random,P1,92.0
E2_c2|batched,4,random,P1,87.0
E2_c2|batched,4,random,P1,131.0
E2_c2|batched,4,random,P1,82.0
E2_c2|batched,4,random,P1,96.0
E2_c2|batched,4,random,P1,91.0
E2_c2|batched,4,random,P1,136.0
E2_c2|batched,4,random,P1,126.0
E2_c2|batched,4,random,P1,120.0
E2_c2|batched,4,random,P1,77.0
E2_c2|batched,4,random,P1,105.0
E2_c2|batched,4,random,P1,105.0
E2_c2|batched,4,random,P1,130.0
E2_c2|batched,4,random,P1,101.0
E2_c2|batched,4,random,P1,111.0
E2_c2|batched,4,random,P1,97.0
E2_c2|batched,4,random,P1,96.0
E2_c2|batched,4,random,P1,87.0
E2_c2|batched,4,random,P1,106.0
E2_c2|batched,4,random,P1,106.0
E2_c2|batched,4,random,P1,67.0
E2_c2|batched,4,random,P1,101.0
E2_c2|batched,4,random,P1,116.0
E2_c2|batched,4,random,P1,67.0
E2_c2|batched,4,random,P1,116.0
E2_c2|batched,4,random,P1,126.0
E2_c2|batched,4,random,P1,116.0
E2_c2|batched,4,random,P1,82.0
E2_c2|batched,4,random,P1,121.0
E2_c2|batched,4,random,P1,121.0
E2_c2|batched,4,random,P1,121.0
E2_c2|batched,4,random,P1,72.0
E2_c2|batched,4,random,P1,101.0
E2_c2|batched,4,random,P1,106.0
E2_c2|batched,4,random,P1,155.0
E2_c2|batched,4,random,P1,131.0
E2_c2|batched,4,random,P1,116.0
E2_c2|batched,4,random,P1,97.0
E2_c2|batched,4,random,P1,131.0
E2_c2|batched,4,random,P1,78.0
E2_c2|batched,4,random,P1,111.0
E2_c2|batched,4,random,P1,102.0
E2_c2|batched,4,random,P1,140.0
E2_c2|batched,4,random,P1,121.0
E2_c2|batched,4,random,P1,91.0
E2_c2|batched,4,random,P1,92.0
E2_c2|batched,4,random,P1,53.0
E2_c2|batched,4,random,P1,91.0
E2_c2|batched,4,random,P1,121.0
E2_c2|batched,4,random,P1,96.0
E2_c2|batched,4,random,P1,126.0
E2_c2|batched,4,random,P1,155.0
E2_c2|batched,4,random,P1,77.0
E2_c2|batched,4,random,P1,101.0
E2_c2|batched,4,random,P1,155.0
E2_c2|batched,4,random,P1,97.0
E2_c2|batched,4,random,P1,120.0
E2_c2|batched,4,random,P1,87.0
E2_c2|batched,4,random,P1,96.0
E2_c2|batched,4,random,P1,145.0
E2_c2|batched,4,random,P1,116.0
E2_c2|batched,4,random,P1,120.0
E2_c2|batched,4,random,P1,111.0
E2_c2|batched,4,random,P1,111.0
E2_c2|batched,4,random,P1,111.0
E2_c2|batched,4,random,P1,87.0
E2_c2|batched,4,random,P1,117.0
E2_c2|batched,4,random,P1,126.0
E2_c2|batched,4,random,P1,116.0
E2_c2|batched,4,random,P1,76.0
E2_c2|batched,4,random,P1,111.0
E2_c2|batched,4,random,P1,140.0
E2_c2|batched,4,random,P1,116.0
E2_c2|batched,4,random,P1,111.0
E2_c2|batched,4,random,P1,77.0
E2_c2|batched,4,random,P1,97.0
E2_c2|batched,4,random,P1,58.0
E2_c2|batched,4,random,P1,86.0
E2_c2|batched,4,random,P1,126.0
E2_c2|batched,4,random,P1,101.0
E2_c2|batched,4,random,P1,120.0
E2_c2|batched,4,random,P1,116.0
E2_c2|batched,4,random,P1,82.0
E2_c2|batched,4,random,P1,53.0
E2_c2|batched,4,random,P1,82.0
E2_c2|batched,4,random,P1,116.0
E2_c2|batched,4,random,P1,130.0
E2_c2|batched,4,random,P1,111.0
E2_c2|batched,4,random,P1,92.0
E2_c2|batched,4,random,P1,105.0
E2_c2|batched,4,random,P1,165.0
E2_c2|batched,4,random,P1,130.0
E2_c2|batched,4,random,P1,115.0
E2_c2|batched,4,random,P1,116.0
E2_c2|batched,4,random,P1,106.0
E2_c2|batched,4,random,P1,125.0
E2_c2|batched,4,random,P1,121.0
E2_c2|batched,4,random,P1,92.0
E2_c2|batched,4,random,P1,116.0
E2_c2|batched,4,random,P1,92.0
E2_c2|batched,4,random,P1,87.0
E2_c2|batched,4,random,P1,121.0
E2_c2|batched,4,random,P1,121.0
E2_c2|batched,4,random,P1,97.0
E2_c2|batched,4,random,P1,101.0
E2_c2|batched,4,random,P1,126.0
E2_c2|batched,4,random,P1,106.0
E2_c2|batched,4,random,P1,78.0
E2_c2|batched,4,random,P1,121.0
E2_c2|batched,4,random,P1,82.0
E2_c2|batched,4,random,P1,92.0
E2_c2|batched,4,random,P1,160.0
E2_c2|batched,4,random,P1,106.0
E2_c2|batched,4,random,P1,140.0
E2_c2|batched,4,random,P1,101.0
E2_c2|batched,4,random,P1,77.0
E2_c2|batched,4,random,P1,87.0
E2_c2|batched,4,random,P1,185.0
E2_c2|batched,4,random,P1,140.0
E2_c2|batched,4,random,P1,155.0
E2_c2|batched,4,random,P1,135.0
E2_c2|batched,4,random,P1,97.0
E2_c2|batched,4,random,P1,140.0
E2_c2|batched,4,random,P1,82.0
E2_c2|batched,4,random,P1,125.0
E2_c2|batched,4,random,P1,101.0
E2_c2|batched,4,random,P1,135.0
E2_c2|batched,4,random,P1,96.0
E2_c2|batched,4,random,P1,105.0
E2_c2|batched,4,random,P1,126.0
E2_c2|batched,4,random,P1,73.0
E2_c2|batched,4,random,P1,62.0
E2_c2|batched,4,random,P1,160.0
E2_c2|batched,4,random,P1,125.0
E2_c2|batched,4,random,P1,130.0
E2_c2|batched,4,random,P1,111.0
E2_c2|batched,4,random,P1,155.0
E2_c2|batched,4,random,P1,77.0
E2_c2|batched,4,random,P1,115.0
E2_c2|batched,4,random,P1,135.0
E2_c2|batched,4,random,P1,57.0
E2_c2|batched,4,random,P1,101.0
E2_c2|batched,4,random,P1,165.0
E2_c2|batched,4,random,P1,130.0
E2_c2|batched,4,random,P1,101.0
E2_c2|batched,4,random,P1,145.0
E2_c2|batched,4,random,P1,126.0
E2_c2|batched,4,random,P1,106.0
E2_c2|batched,4,random,P1,120.0
E2_c2|batched,4,random,P1,126.0
E2_c2|batched,4,random,P1,107.0
E2_c2|batched,4,random,P1,125.0
E2_c2|batched,4,random,P1,111.0
E2_c2|batched,4,random,P1,92.0
E2_c2|batched,4,random,P1,71.0
E2_c2|batched,4,random,P1,106.0
E2_c2|batched,4,random,P1,72.0
E2_c2|batched,4,random,P1,135.0
E2_c2|batched,4,favorable,P_fcfs,111.0
E2_c2|batched,4,favorable,P_fcfs,131.0
E2_c2|batched,4,favorable,P_fcfs,135.0
E2_c2|batched,4,favorable,P_fcfs,135.0
E2_c2|batched,4,favorable,P_fcfs,121.0
E2_c2|batched,4,favorable,P_fcfs,141.0
E2_c2|batched,4,favorable,P_fcfs,106.0
E2_c2|batched,4,favorable,P_fcfs,81.0
E2_c2|batched,4,favorable,P_fcfs,126.0
E2_c2|batched,4,favorable,P_fcfs,131.0
E2_c2|batched,4,favorable,P_fcfs,150.0
E2_c2|batched,4,favorable,P_fcfs,140.0
E2_c2|batched,4,favorable,P_fcfs,111.0
E2_c2|batched,4,favorable,P_fcfs,145.0
E2_c2|batched,4,favorable,P_fcfs,130.0
E2_c2|batched,4,favorable,P_fcfs,91.0
E2_c2|batched,4,favorable,P_fcfs,140.0
E2_c2|batched,4,favorable,P_fcfs,111.0
E2_c2|batched,4,favorable,P_fcfs,131.0
E2_c2|batched,4,favorable,P_fcfs,72.0
E2_c2|batched,4,favorable,P_fcfs,125.0
E2_c2|batched,4,favorable,P_fcfs,126.0
E2_c2|batched,4,favorable,P_fcfs,135.0
E2_c2|batched,4,favorable,P_fcfs,63.0
E2_c2|batched,4,favorable,P_fcfs,97.0
E2_c2|batched,4,favorable,P_fcfs,106.0
E2_c2|batched,4,favorable,P_fcfs,121.0
E2_c2|batched,4,favorable,P_fcfs,135.0
E2_c2|batched,4,favorable,P_fcfs,82.0
E2_c2|batched,4,favorable,P_fcfs,107.0
E2_c2|batched,4,favorable,P_fcfs,87.0
E2_c2|batched,4,favorable,P_fcfs,150.0
E2_c2|batched,4,favorable,P_fcfs,111.0
E2_c2|batched,4,favorable,P_fcfs,87.0
E2_c2|batched,4,favorable,P_fcfs,131.0
E2_c2|batched,4,favorable,P_fcfs,97.0
E2_c2|batched,4,favorable,P_fcfs,77.0
E2_c2|batched,4,favorable,P_fcfs,180.0
E2_c2|batched,4,favorable,P_fcfs,101.0
E2_c2|batched,4,favorable,P_fcfs,145.0
E2_c2|batched,4,favorable,P_fcfs,141.0
E2_c2|batched,4,favorable,P_fcfs,101.0
E2_c2|batched,4,favorable,P_fcfs,106.0
E2_c2|batched,4,favorable,P_fcfs,116.0
E2_c2|batched,4,favorable,P_fcfs,131.0
E2_c2|batched,4,favorable,P_fcfs,135.0
E2_c2|batched,4,favorable,P_fcfs,106.0
E2_c2|batched,4,favorable,P_fcfs,78.0
E2_c2|batched,4,favorable,P_fcfs,121.0
E2_c2|batched,4,favorable,P_fcfs,126.0
E2_c2|batched,4,favorable,P_fcfs,180.0
E2_c2|batched,4,favorable,P_fcfs,140.0
E2_c2|batched,4,favorable,P_fcfs,155.0
E2_c2|batched,4,favorable,P_fcfs,97.0
E2_c2|batched,4,favorable,P_fcfs,87.0
E2_c2|batched,4,favorable,P_fcfs,92.0
E2_c2|batched,4,favorable,P_fcfs,78.0
E2_c2|batched,4,favorable,P_fcfs,125.0
E2_c2|batched,4,favorable,P_fcfs,71.0
E2_c2|batched,4,favorable,P_fcfs,120.0
E2_c2|batched,4,favorable,P_fcfs,120.0
E2_c2|batched,4,favorable,P_fcfs,97.0
E2_c2|batched,4,favorable,P_fcfs,146.0
E2_c2|batched,4,favorable,P_fcfs,105.0
E2_c2|batched,4,favorable,P_fcfs,115.0
E2_c2|batched,4,favorable,P_fcfs,156.0
E2_c2|batched,4,favorable,P_fcfs,78.0
E2_c2|batched,4,favorable,P_fcfs,121.0
E2_c2|batched,4,favorable,P_fcfs,117.0
E2_c2|batched,4,favorable,P_fcfs,78.0
E2_c2|batched,4,favorable,P_fcfs,170.0
E2_c2|batched,4,favorable,P_fcfs,121.0
E2_c2|batched,4,favorable,P_fcfs,145.0
E2_c2|batched,4,favorable,P_fcfs,91.0
E2_c2|batched,4,favorable,P_fcfs,135.0
E2_c2|batched,4,favorable,P_fcfs,125.0
E2_c2|batched,4,favorable,P_fcfs,87.0
E2_c2|batched,4,favorable,P_fcfs,106.0
E2_c2|batched,4,favorable,P_fcfs,131.0
E2_c2|batched,4,favorable,P_fcfs,96.0
E2_c2|batched,4,favorable,P_fcfs,131.0
E2_c2|batched,4,favorable,P_fcfs,63.0
E2_c2|batched,4,favorable,P_fcfs,92.0
E2_c2|batched,4,favorable,P_fcfs,107.0
E2_c2|batched,4,favorable,P_fcfs,82.0
E2_c2|batched,4,favorable,P_fcfs,156.0
E2_c2|batched,4,favorable,P_fcfs,121.0
E2_c2|batched,4,favorable,P_fcfs,91.0
E2_c2|batched,4,favorable,P_fcfs,87.0
E2_c2|batched,4,favorable,P_fcfs,140.0
E2_c2|batched,4,favorable,P_fcfs,145.0
E2_c2|batched,4,favorable,P_fcfs,175.0
E2_c2|batched,4,favorable,P_fcfs,140.0
E2_c2|batched,4,favorable,P_fcfs,110.0
E2_c2|batched,4,favorable,P_fcfs,111.0
E2_c2|batched,4,favorable,P_fcfs,131.0
E2_c2|batched,4,favorable,P_fcfs,136.0
E2_c2|batched,4,favorable,P_fcfs,68.0
E2_c2|batched,4,favorable,P_fcfs,111.0
E2_c2|batched,4,favorable,P_fcfs,111.0
E2_c2|batched,4,favorable,P_fcfs,120.0
E2_c2|batched,4,favorable,P_fcfs,68.0
E2_c2|batched,4,favorable,P_fcfs,111.0
E2_c2|batched,4,favorable,P_fcfs,116.0
E2_c2|batched,4,favorable,P_fcfs,135.0
E2_c2|batched,4,favorable,P_fcfs,150.0
E2_c2|batched,4,favorable,P_fcfs,116.0
E2_c2|batched,4,favorable,P_fcfs,101.0
E2_c2|batched,4,favorable,P_fcfs,111.0
E2_c2|batched,4,favorable,P_fcfs,140.0
E2_c2|batched,4,favorable,P_fcfs,116.0
E2_c2|batched,4,favorable,P_fcfs,150.0
E2_c2|batched,4,favorable,P_fcfs,78.0
E2_c2|batched,4,favorable,P_fcfs,107.0
E2_c2|batched,4,favorable,P_fcfs,106.0
E2_c2|batched,4,favorable,P_fcfs,87.0
E2_c2|batched,4,favorable,P_fcfs,141.0
E2_c2|batched,4,favorable,P_fcfs,150.0
E2_c2|batched,4,favorable,P_fcfs,111.0
E2_c2|batched,4,favorable,P_fcfs,121.0
E2_c2|batched,4,favorable,P_fcfs,102.0
E2_c2|batched,4,favorable,P_fcfs,135.0
E2_c2|batched,4,favorable,P_fcfs,91.0
E2_c2|batched,4,favorable,P_fcfs,140.0
E2_c2|batched,4,favorable,P_fcfs,140.0
E2_c2|batched,4,favorable,P_fcfs,126.0
E2_c2|batched,4,favorable,P_fcfs,96.0
E2_c2|batched,4,favorable,P_fcfs,165.0
E2_c2|batched,4,favorable,P_fcfs,160.0
E2_c2|batched,4,favorable,P_fcfs,117.0
E2_c2|batched,4,favorable,P_fcfs,125.0
E2_c2|batched,4,favorable,P_fcfs,101.0
E2_c2|batched,4,favorable,P_fcfs,140.0
E2_c2|batched,4,favorable,P_fcfs,130.0
E2_c2|batched,4,favorable,P_fcfs,126.0
E2_c2|batched,4,favorable,P_fcfs,131.0
E2_c2|batched,4,favorable,P_fcfs,145.0
E2_c2|batched,4,favorable,P_fcfs,141.0
E2_c2|batched,4,favorable,P_fcfs,150.0
E2_c2|batched,4,favorable,P_fcfs,141.0
E2_c2|batched,4,favorable,P_fcfs,146.0
E2_c2|batched,4,favorable,P_fcfs,120.0
E2_c2|batched,4,favorable,P_fcfs,105.0
E2_c2|batched,4,favorable,P_fcfs,155.0
E2_c2|batched,4,favorable,P_fcfs,165.0
E2_c2|batched,4,favorable,P_fcfs,111.0
E2_c2|batched,4,favorable,P_fcfs,101.0
E2_c2|batched,4,favorable,P_fcfs,131.0
E2_c2|batched,4,favorable,P_fcfs,150.0
E2_c2|batched,4,favorable,P_fcfs,97.0
E2_c2|batched,4,favorable,P_fcfs,150.0
E2_c2|batched,4,favorable,P_fcfs,126.0
E2_c2|batched,4,favorable,P_fcfs,62.0
E2_c2|batched,4,favorable,P_fcfs,126.0
E2_c2|batched,4,favorable,P_fcfs,160.0
E2_c2|batched,4,favorable,P_fcfs,73.0
E2_c2|batched,4,favorable,P_fcfs,200.0
E2_c2|batched,4,favorable,P_fcfs,120.0
E2_c2|batched,4,favorable,P_fcfs,101.0
E2_c2|batched,4,favorable,P_fcfs,111.0
E2_c2|batched,4,favorable,P_fcfs,170.0
E2_c2|batched,4,favorable,P_fcfs,131.0
E2_c2|batched,4,favorable,P_fcfs,135.0
E2_c2|batched,4,favorable,P_fcfs,141.0
E2_c2|batched,4,favorable,P_fcfs,150.0
E2_c2|batched,4,favorable,P_fcfs,87.0
E2_c2|batched,4,favorable,P_fcfs,121.0
E2_c2|batched,4,favorable,P_fcfs,135.0
E2_c2|batched,4,favorable,P_fcfs,72.0
E2_c2|batched,4,favorable,P_fcfs,111.0
E2_c2|batched,4,favorable,P_fcfs,110.0
E2_c2|batched,4,favorable,P_fcfs,145.0
E2_c2|batched,4,favorable,P_fcfs,140.0
E2_c2|batched,4,favorable,P_fcfs,116.0
E2_c2|batched,4,favorable,P_fcfs,125.0
E2_c2|batched,4,favorable,P_fcfs,105.0
E2_c2|batched,4,favorable,P_fcfs,91.0
E2_c2|batched,4,favorable,P_fcfs,56.0
E2_c2|batched,4,favorable,P_fcfs,71.0
E2_c2|batched,4,favorable,P_fcfs,85.0
E2_c2|batched,4,favorable,P_fcfs,175.0
E2_c2|batched,4,favorable,P_fcfs,111.0
E2_c2|batched,4,favorable,P_fcfs,121.0
E2_c2|batched,4,favorable,P_fcfs,91.0
E2_c2|batched,4,favorable,P_fcfs,131.0
E2_c2|batched,4,favorable,P_fcfs,125.0
E2_c2|batched,4,favorable,P_fcfs,125.0
E2_c2|batched,4,favorable,P_fcfs,195.0
E2_c2|batched,4,favorable,P_fcfs,68.0
E2_c2|batched,4,favorable,P_fcfs,195.0
E2_c2|batched,4,favorable,P_fcfs,92.0
E2_c2|batched,4,favorable,P_fcfs,130.0
E2_c2|batched,4,favorable,P_fcfs,62.0
E2_c2|batched,4,favorable,P_fcfs,130.0
E2_c2|batched,4,favorable,P_fcfs,92.0
E2_c2|batched,4,favorable,P_fcfs,87.0
E2_c2|batched,4,favorable,P_fcfs,155.0
E2_c2|batched,4,favorable,P_fcfs,175.0
E2_c2|batched,4,favorable,P_fcfs,135.0
E2_c2|batched,4,favorable,P_fcfs,140.0
E2_c2|batched,4,favorable,P0,106.0
E2_c2|batched,4,favorable,P0,111.0
E2_c2|batched,4,favorable,P0,155.0
E2_c2|batched,4,favorable,P0,126.0
E2_c2|batched,4,favorable,P0,97.0
E2_c2|batched,4,favorable,P0,52.0
E2_c2|batched,4,favorable,P0,130.0
E2_c2|batched,4,favorable,P0,111.0
E2_c2|batched,4,favorable,P0,92.0
E2_c2|batched,4,favorable,P0,107.0
E2_c2|batched,4,favorable,P0,130.0
E2_c2|batched,4,favorable,P0,92.0
E2_c2|batched,4,favorable,P0,106.0
E2_c2|batched,4,favorable,P0,58.0
E2_c2|batched,4,favorable,P0,140.0
E2_c2|batched,4,favorable,P0,131.0
E2_c2|batched,4,favorable,P0,101.0
E2_c2|batched,4,favorable,P0,53.0
E2_c2|batched,4,favorable,P0,150.0
E2_c2|batched,4,favorable,P0,116.0
E2_c2|batched,4,favorable,P0,97.0
