regime,ref_model,arm,m_ref,m4
E2_c2,batched,LC_HI,121.0,124.0
E2_c2,batched,LC_HI,110.0,113.0
E2_c2,batched,LC_HI,115.0,118.0
E2_c2,batched,LC_HI,175.0,181.0
E2_c2,batched,LC_HI,111.0,111.0
E2_c2,batched,LC_HI,140.0,149.0
E2_c2,batched,LC_HI,189.0,192.0
E2_c2,batched,LC_HI,158.0,173.0
E2_c2,batched,LC_HI,150.0,159.0
E2_c2,batched,LC_HI,126.0,129.0
E2_c2,batched,LC_HI,183.0,186.0
E2_c2,batched,LC_HI,189.0,192.0
E2_c2,batched,LC_HI,164.0,173.0
E2_c2,batched,LC_HI,149.0,158.0
E2_c2,batched,LC_HI,159.0,162.0
E2_c2,batched,LC_HI,101.0,107.0
E2_c2,batched,LC_HI,173.0,176.0
E2_c2,batched,LC_HI,150.0,153.0
E2_c2,batched,LC_HI,199.0,202.0
E2_c2,batched,LC_HI,119.0,128.0
E2_c2,batched,LC_HI,203.0,209.0
E2_c2,batched,LC_HI,155.0,158.0
E2_c2,batched,LC_HI,135.0,144.0
E2_c2,batched,LC_HI,184.0,184.0
E2_c2,batched,LC_HI,159.0,162.0
E2_c2,batched,LC_HI,199.0,199.0
E2_c2,batched,LC_HI,160.0,163.0
E2_c2,batched,LC_HI,121.0,124.0
E2_c2,batched,LC_HI,105.0,108.0
E2_c2,batched,LC_HI,183.0,189.0
E2_c2,batched,LC_HI,130.0,141.0
E2_c2,batched,LC_HI,150.0,153.0
E2_c2,batched,LC_HI,97.0,97.0
E2_c2,batched,LC_HI,165.0,168.0
E2_c2,batched,LC_HI,145.0,145.0
E2_c2,batched,LC_HI,105.0,111.0
E2_c2,batched,LC_HI,169.0,175.0
E2_c2,batched,LC_HI,105.0,108.0
E2_c2,batched,LC_HI,208.0,208.0
E2_c2,batched,LC_HI,208.0,217.0
E2_c2,batched,LC_HI,130.0,136.0
E2_c2,batched,LC_HI,115.0,118.0
E2_c2,batched,LC_HI,174.0,177.0
E2_c2,batched,LC_HI,116.0,119.0
E2_c2,batched,LC_HI,139.0,142.0
E2_c2,batched,LC_HI,135.0,141.0
E2_c2,batched,LC_HI,189.0,195.0
E2_c2,batched,LC_HI,129.0,141.0
E2_c2,batched,LC_HI,130.0,133.0
E2_c2,batched,LC_HI,111.0,114.0
E2_c2,batched,LC_HI,175.0,175.0
E2_c2,batched,LC_HI,208.0,211.0
E2_c2,batched,LC_HI,130.0,128.0
E2_c2,batched,LC_HI,140.0,149.0
E2_c2,batched,LC_HI,136.0,141.0
E2_c2,batched,LC_HI,160.0,160.0
E2_c2,batched,LC_HI,169.0,175.0
E2_c2,batched,LC_HI,131.0,136.0
E2_c2,batched,LC_HI,193.0,184.0
E2_c2,batched,LC_HI,120.0,120.0
E2_c2,batched,LC_HI,145.0,151.0
E2_c2,batched,LC_HI,105.0,108.0
E2_c2,batched,LC_HI,154.0,154.0
E2_c2,batched,LC_HI,189.0,198.0
E2_c2,batched,LC_HI,204.0,204.0
E2_c2,batched,LC_HI,136.0,141.0
E2_c2,batched,LC_HI,150.0,140.0
E2_c2,batched,LC_HI,194.0,197.0
E2_c2,batched,LC_HI,165.0,181.0
E2_c2,batched,LC_HI,179.0,185.0
E2_c2,batched,LC_HI,116.0,119.0
E2_c2,batched,LC_HI,214.0,220.0
E2_c2,batched,LC_HI,131.0,131.0
E2_c2,batched,LC_HI,136.0,139.0
E2_c2,batched,LC_HI,175.0,178.0
E2_c2,batched,LC_HI,120.0,126.0
E2_c2,batched,LC_HI,160.0,160.0
E2_c2,batched,LC_HI,136.0,139.0
E2_c2,batched,LC_HI,130.0,130.0
E2_c2,batched,LC_HI,155.0,158.0
E2_c2,batched,LC_HI,164.0,167.0
E2_c2,batched,LC_HI,120.0,123.0
E2_c2,batched,LC_HI,149.0,149.0
E2_c2,batched,LC_HI,165.0,171.0
E2_c2,batched,LC_HI,184.0,175.0
E2_c2,batched,LC_HI,105.0,108.0
E2_c2,batched,LC_HI,164.0,167.0
E2_c2,batched,LC_HI,160.0,163.0
E2_c2,batched,LC_HI,183.0,195.0
E2_c2,batched,LC_HI,160.0,163.0
E2_c2,batched,LC_HI,150.0,156.0
E2_c2,batched,LC_HI,199.0,202.0
E2_c2,batched,LC_HI,149.0,158.0
E2_c2,batched,LC_HI,217.0,234.0
E2_c2,batched,LC_HI,188.0,197.0
E2_c2,batched,LC_HI,165.0,174.0
E2_c2,batched,LC_HI,198.0,190.0
E2_c2,batched,LC_HI,154.0,157.0
E2_c2,batched,LC_HI,131.0,134.0
E2_c2,batched,LC_HI,116.0,116.0
E2_c2,batched,LC_HI,116.0,116.0
E2_c2,batched,LC_HI,183.0,193.0
E2_c2,batched,LC_HI,179.0,182.0
E2_c2,batched,LC_HI,131.0,134.0
E2_c2,batched,LC_HI,135.0,141.0
E2_c2,batched,LC_HI,209.0,212.0
E2_c2,batched,LC_HI,111.0,105.0
E2_c2,batched,LC_HI,184.0,184.0
E2_c2,batched,LC_HI,159.0,158.0
E2_c2,batched,LC_HI,183.0,189.0
E2_c2,batched,LC_HI,139.0,151.0
E2_c2,batched,LC_HI,90.0,114.0
E2_c2,batched,LC_HI,126.0,132.0
E2_c2,batched,LC_HI,209.0,212.0
E2_c2,batched,LC_HI,122.0,125.0
E2_c2,batched,LC_HI,135.0,144.0
E2_c2,batched,LC_HI,101.0,107.0
E2_c2,batched,LC_HI,97.0,97.0
E2_c2,batched,LC_HI,110.0,113.0
E2_c2,batched,LC_HI,136.0,141.0
E2_c2,batched,LC_HI,209.0,212.0
E2_c2,batched,LC_HI,170.0,170.0
E2_c2,batched,LC_HI,189.0,198.0
E2_c2,batched,LC_HI,87.0,88.0
E2_c2,batched,LC_HI,126.0,126.0
E2_c2,batched,LC_HI,189.0,195.0
E2_c2,batched,LC_HI,224.0,227.0
E2_c2,batched,LC_HI,135.0,144.0
E2_c2,batched,LC_HI,140.0,143.0
E2_c2,batched,LC_HI,179.0,179.0
E2_c2,batched,LC_HI,213.0,213.0
E2_c2,batched,LC_HI,169.0,175.0
E2_c2,batched,LC_LI,140.0,149.0
E2_c2,batched,LC_LI,116.0,122.0
E2_c2,batched,LC_LI,198.0,210.0
E2_c2,batched,LC_LI,140.0,149.0
E2_c2,batched,LC_LI,163.0,169.0
E2_c2,batched,LC_LI,203.0,217.0
E2_c2,batched,LC_LI,115.0,127.0
E2_c2,batched,LC_LI,154.0,166.0
E2_c2,batched,LC_LI,219.0,219.0
E2_c2,batched,LC_LI,135.0,134.0
E2_c2,batched,LC_LI,198.0,207.0
E2_c2,batched,LC_LI,169.0,172.0
E2_c2,batched,LC_LI,140.0,159.0
E2_c2,batched,LC_LI,223.0,229.0
E2_c2,batched,LC_LI,159.0,159.0
E2_c2,batched,LC_LI,164.0,173.0
E2_c2,batched,LC_LI,193.0,202.0
E2_c2,batched,LC_LI,155.0,161.0
E2_c2,batched,LC_LI,185.0,185.0
E2_c2,batched,LC_LI,160.0,151.0
E2_c2,batched,LC_LI,150.0,153.0
E2_c2,batched,LC_LI,101.0,107.0
E2_c2,batched,LC_LI,164.0,164.0
E2_c2,batched,LC_LI,184.0,196.0
E2_c2,batched,LC_LI,164.0,170.0
E2_c2,batched,LC_LI,115.0,121.0
E2_c2,batched,LC_LI,179.0,188.0
E2_c2,batched,LC_LI,194.0,200.0
E2_c2,batched,LC_LI,183.0,213.0
E2_c2,batched,LC_LI,174.0,180.0
E2_c2,batched,LC_LI,193.0,202.0
E2_c2,batched,LC_LI,116.0,122.0
E2_c2,batched,LC_LI,199.0,202.0
E2_c2,batched,LC_LI,179.0,185.0
E2_c2,batched,LC_LI,174.0,186.0
E2_c2,batched,LC_LI,130.0,136.0
E2_c2,batched,LC_LI,199.0,199.0
E2_c2,batched,LC_LI,190.0,190.0
E2_c2,batched,LC_LI,136.0,136.0
E2_c2,batched,LC_LI,164.0,170.0
E2_c2,batched,LC_LI,111.0,124.0
E2_c2,batched,LC_LI,141.0,141.0
E2_c2,batched,LC_LI,169.0,175.0
E2_c2,batched,LC_LI,145.0,148.0
E2_c2,batched,LC_LI,169.0,175.0
E2_c2,batched,LC_LI,148.0,187.0
E2_c2,batched,LC_LI,194.0,200.0
E2_c2,batched,LC_LI,155.0,156.0
E2_c2,batched,LC_LI,101.0,107.0
E2_c2,batched,LC_LI,164.0,170.0
E2_c2,batched,LC_LI,135.0,138.0
E2_c2,batched,LC_LI,144.0,150.0
E2_c2,batched,LC_LI,159.0,171.0
E2_c2,batched,LC_LI,140.0,143.0
E2_c2,batched,LC_LI,155.0,161.0
E2_c2,batched,LC_LI,155.0,155.0
E2_c2,batched,LC_LI,164.0,167.0
E2_c2,batched,LC_LI,155.0,161.0
E2_c2,batched,LC_LI,160.0,169.0
E2_c2,batched,LC_LI,155.0,161.0
E2_c2,batched,LC_LI,180.0,183.0
E2_c2,batched,LC_LI,178.0,181.0
E2_c2,batched,LC_LI,213.0,213.0
E2_c2,batched,LC_LI,121.0,127.0
E2_c2,batched,LC_LI,169.0,169.0
E2_c2,batched,LC_LI,170.0,173.0
E2_c2,batched,LC_LI,116.0,116.0
E2_c2,batched,LC_LI,130.0,136.0
E2_c2,batched,LC_LI,130.0,139.0
E2_c2,batched,LC_LI,120.0,132.0
E2_c2,batched,LC_LI,115.0,121.0
E2_c2,batched,LC_LI,174.0,186.0
E2_c2,batched,LC_LI,178.0,187.0
E2_c2,batched,LC_LI,160.0,166.0
E2_c2,batched,LC_LI,194.0,200.0
E2_c2,batched,LC_LI,228.0,231.0
E2_c2,batched,LC_LI,198.0,204.0
E2_c2,batched,LC_LI,149.0,155.0
E2_c2,batched,LC_LI,198.0,204.0
E2_c2,batched,LC_LI,188.0,188.0
E2_c2,batched,LC_LI,184.0,190.0
E2_c2,batched,LC_LI,145.0,151.0
E2_c2,batched,LC_LI,179.0,185.0
E2_c2,batched,LC_LI,184.0,190.0
E2_c2,batched,LC_LI,155.0,155.0
E2_c2,batched,LC_LI,150.0,150.0
E2_c2,batched,LC_LI,130.0,139.0
E2_c2,batched,LC_LI,179.0,182.0
E2_c2,batched,LC_LI,180.0,183.0
E2_c2,batched,LC_LI,154.0,166.0
E2_c2,batched,LC_LI,151.0,151.0
E2_c2,batched,LC_LI,154.0,160.0
E2_c2,batched,LC_LI,159.0,159.0
E2_c2,batched,LC_LI,151.0,151.0
E2_c2,batched,LC_LI,139.0,148.0
E2_c2,batched,LC_LI,170.0,173.0
E2_c2,batched,LC_LI,169.0,175.0
E2_c2,batched,LC_LI,155.0,158.0
E2_c2,batched,LC_LI,170.0,173.0
E2_c2,batched,LC_LI,135.0,138.0
E2_c2,batched,LC_LI,135.0,134.0
E2_c2,batched,LC_LI,169.0,178.0
E2_c2,batched,LC_LI,145.0,154.0
E2_c2,batched,LC_LI,183.0,213.0
E2_c2,batched,LC_LI,129.0,138.0
E2_c2,batched,LC_LI,121.0,127.0
E2_c2,batched,LC_LI,159.0,165.0
E2_c2,batched,LC_LI,164.0,170.0
E2_c2,batched,LC_LI,155.0,161.0
E2_c2,batched,LC_LI,110.0,113.0
E2_c2,batched,LC_LI,214.0,214.0
E2_c2,batched,LC_LI,199.0,199.0
E2_c2,batched,LC_LI,164.0,170.0
E2_c2,batched,LC_LI,129.0,138.0
E2_c2,batched,LC_LI,106.0,109.0
E2_c2,batched,LC_LI,164.0,167.0
E2_c2,batched,LC_LI,199.0,205.0
E2_c2,batched,LC_LI,159.0,174.0
E2_c2,batched,LC_LI,120.0,132.0
E2_c2,batched,LC_LI,155.0,161.0
E2_c2,batched,LC_LI,149.0,155.0
E2_c2,batched,LC_LI,188.0,194.0
E2_c2,batched,LC_LI,131.0,149.0
E2_c2,batched,LC_LI,184.0,196.0
E2_c2,batched,LC_LI,154.0,160.0
E2_c2,batched,LC_LI,190.0,190.0
E2_c2,batched,LC_LI,154.0,157.0
E2_c2,batched,LC_LI,136.0,136.0
E2_c2,batched,LC_LI,159.0,165.0
E2_c2,batched,LC_LI,198.0,204.0
E2_c2,batched,LC_LI,111.0,124.0
E2_c2,batched,LC_LI,140.0,149.0
E2_c2,batched,LC_LI,160.0,163.0
E2_c2,batched,LC_LI,170.0,173.0
E2_c2,batched,LC_LI,223.0,229.0
E2_c2,batched,LC_LI,120.0,126.0
E2_c2,batched,LC_LI,188.0,194.0
E2_c2,batched,LC_LI,136.0,136.0
E2_c2,batched,LC_LI,198.0,207.0
E2_c2,batched,LC_LI,149.0,155.0
E2_c2,batched,LC_LI,173.0,182.0
E2_c2,batched,LC_LI,214.0,214.0
E2_c2,batched,LC_LI,155.0,161.0
E2_c2,batched,LC_LI,169.0,175.0
E2_c2,batched,LC_LI,129.0,146.0
E2_c2,batched,LC_LI,155.0,161.0
E2_c2,batched,LC_LI,140.0,149.0
E2_c2,batched,LC_LI,116.0,119.0
E2_c2,batched,LC_LI,131.0,149.0
E2_c2,batched,LC_LI,174.0,183.0
E2_c2,batched,LC_LI,119.0,128.0
E2_c2,batched,LC_LI,145.0,143.0
E2_c2,batched,LC_LI,150.0,159.0
E2_c2,batched,LC_LI,154.0,163.0
E2_c2,batched,LC_LI,178.0,187.0
E2_c2,batched,LC_LI,139.0,145.0
E2_c2,batched,LC_LI,150.0,159.0
E2_c2,batched,LC_LI,155.0,161.0
E2_c2,batched,LC_LI,160.0,166.0
E2_c2,batched,LC_LI,165.0,165.0
E2_c2,batched,LC_LI,145.0,143.0
E2_c2,batched,LC_LI,188.0,197.0
E2_c2,batched,LC_LI,106.0,109.0
E2_c2,batched,LC_LI,198.0,204.0
E2_c2,batched,LC_LI,173.0,185.0
E2_c2,batched,LC_LI,178.0,193.0
E2_c2,batched,LC_LI,213.0,216.0
E2_c2,batched,LC_LI,121.0,127.0
E2_c2,batched,LC_LI,107.0,110.0
E2_c2,batched,LC_LI,214.0,214.0
E2_c2,batched,LC_LI,115.0,121.0
E2_c2,batched,LC_LI,164.0,170.0
E2_c2,batched,LC_LI,158.0,167.0
E2_c2,batched,LC_LI,178.0,193.0
E2_c2,batched,LC_LI,169.0,178.0
E2_c2,batched,LC_LI,159.0,165.0
E2_c2,batched,LC_LI,161.0,161.0
E2_c2,batched,LC_LI,170.0,170.0
E2_c2,batched,LC_LI,169.0,172.0
E2_c2,batched,LC_LI,144.0,150.0
E2_c2,batched,LC_LI,116.0,119.0
E2_c2,batched,LC_LI,203.0,217.0
E2_c2,batched,LC_LI,141.0,141.0
E2_c2,batched,LC_LI,194.0,197.0
E2_c2,batched,LC_LI,130.0,139.0
E2_c2,batched,LC_LI,183.0,189.0
E2_c2,batched,LC_LI,160.0,163.0
E2_c2,batched,LC_LI,140.0,149.0
E2_c2,batched,LC_LI,136.0,136.0
E2_c2,batched,LC_LI,115.0,121.0
E2_c2,batched,LC_LI,144.0,149.0
E2_c2,batched,LC_LI,169.0,175.0
E2_c2,batched,LC_LI,115.0,124.0
E2_c2,batched,LC_LI,169.0,172.0
E2_c2,batched,LC_LI,139.0,145.0
E2_c2,batched,LC_LI,169.0,175.0
E2_c2,batched,LC_LI,140.0,143.0
E2_c2,batched,LC_LI,155.0,161.0
E2_c2,batched,LC_LI,170.0,173.0
E2_c2,batched,LC_LI,184.0,190.0
E3_c2,abstraction,random,78.0,131.0
E3_c2,abstraction,random,102.0,135.0
E3_c2,abstraction,random,78.0,110.0
E3_c2,abstraction,random,87.0,131.0
E3_c2,abstraction,random,92.0,146.0
E3_c2,abstraction,random,82.0,131.0
E3_c2,abstraction,random,97.0,146.0
E3_c2,abstraction,random,107.0,148.0
E3_c2,abstraction,random,96.0,127.0
E3_c2,abstraction,random,63.0,96.0
E3_c2,abstraction,random,87.0,183.0
E3_c2,abstraction,random,106.0,119.0
E3_c2,abstraction,random,77.0,82.0
E3_c2,abstraction,random,73.0,123.0
E3_c2,abstraction,random,107.0,134.0
E3_c2,abstraction,random,92.0,126.0
E3_c2,abstraction,random,78.0,122.0
E3_c2,abstraction,random,106.0,163.0
E3_c2,abstraction,random,57.0,84.0
E3_c2,abstraction,random,67.0,106.0
E3_c2,abstraction,random,62.0,94.0
E3_c2,abstraction,random,77.0,106.0
E3_c2,abstraction,random,96.0,154.0
E3_c2,abstraction,random,86.0,173.0
E3_c2,abstraction,random,78.0,92.0
E3_c2,abstraction,random,78.0,124.0
E3_c2,abstraction,random,77.0,107.0
E3_c2,abstraction,random,92.0,126.0
E3_c2,abstraction,random,127.0,188.0
E3_c2,abstraction,random,87.0,127.0
E3_c2,abstraction,random,97.0,107.0
E3_c2,abstraction,random,73.0,107.0
E3_c2,abstraction,random,91.0,96.0
E3_c2,abstraction,random,97.0,141.0
E3_c2,abstraction,random,111.0,163.0
E3_c2,abstraction,random,87.0,121.0
E3_c2,abstraction,random,82.0,153.0
E3_c2,abstraction,random,78.0,122.0
E3_c2,abstraction,random,87.0,144.0
E3_c2,abstraction,random,68.0,126.0
E3_c2,abstraction,random,86.0,146.0
E3_c2,abstraction,random,73.0,129.0
E3_c2,abstraction,random,97.0,152.0
E3_c2,abstraction,random,101.0,163.0
E3_c2,abstraction,random,77.0,124.0
E3_c2,abstraction,random,77.0,147.0
E3_c2,abstraction,random,72.0,131.0
E3_c2,abstraction,random,87.0,111.0
E3_c2,abstraction,random,101.0,148.0
E3_c2,abstraction,random,77.0,104.0
E3_c2,abstraction,random,112.0,148.0
E3_c2,abstraction,random,77.0,147.0
E3_c2,abstraction,random,91.0,138.0
E3_c2,abstraction,random,87.0,158.0
E3_c2,abstraction,random,87.0,128.0
E3_c2,abstraction,random,112.0,165.0
E3_c2,abstraction,random,76.0,140.0
E3_c2,abstraction,random,82.0,87.0
E3_c2,abstraction,random,87.0,97.0
E3_c2,abstraction,random,97.0,139.0
E3_c2,abstraction,random,91.0,148.0
E3_c2,abstraction,random,87.0,144.0
E3_c2,abstraction,random,97.0,144.0
E3_c2,abstraction,random,86.0,156.0
E3_c2,abstraction,random,111.0,131.0
E3_c2,abstraction,random,68.0,90.0
E3_c2,abstraction,random,78.0,107.0
E3_c2,abstraction,random,92.0,128.0
E3_c2,abstraction,random,77.0,121.0
E3_c2,abstraction,random,101.0,129.0
E3_c2,abstraction,random,78.0,139.0
E3_c2,abstraction,random,92.0,136.0
E3_c2,abstraction,random,106.0,155.0
E3_c2,abstraction,random,87.0,117.0
E3_c2,abstraction,random,63.0,97.0
E3_c2,abstraction,random,77.0,131.0
E3_c2,abstraction,random,87.0,129.0
E3_c2,abstraction,random,78.0,82.0
E3_c2,abstraction,random,67.0,128.0
E3_c2,abstraction,random,92.0,134.0
E3_c2,abstraction,random,72.0,97.0
E3_c2,abstraction,random,72.0,99.0
E3_c2,abstraction,random,87.0,104.0
E3_c2,abstraction,random,91.0,107.0
E3_c2,abstraction,random,92.0,115.0
E3_c2,abstraction,random,62.0,80.0
E3_c2,abstraction,random,97.0,132.0
E3_c2,abstraction,random,77.0,111.0
E3_c2,abstraction,random,97.0,120.0
E3_c2,abstraction,random,78.0,116.0
E3_c2,abstraction,random,58.0,99.0
E3_c2,abstraction,random,87.0,141.0
E3_c2,abstraction,random,122.0,145.0
E3_c2,abstraction,random,106.0,163.0
E3_c2,abstraction,random,97.0,165.0
E3_c2,abstraction,random,81.0,106.0
E3_c2,abstraction,random,62.0,111.0
E3_c2,abstraction,random,92.0,131.0
E3_c2,abstraction,random,106.0,140.0
E3_c2,abstraction,random,97.0,136.0
E3_c2,abstraction,random,92.0,180.0
E3_c2,abstraction,random,72.0,101.0
E3_c2,abstraction,random,87.0,163.0
E3_c2,abstraction,random,72.0,99.0
E3_c2,abstraction,random,87.0,123.0
E3_c2,abstraction,random,92.0,144.0
E3_c2,abstraction,random,63.0,114.0
E3_c2,abstraction,random,63.0,87.0
E3_c2,abstraction,random,97.0,129.0
E3_c2,abstraction,random,101.0,132.0
E3_c2,abstraction,random,77.0,124.0
E3_c2,abstraction,random,77.0,104.0
E3_c2,abstraction,random,68.0,126.0
E3_c2,abstraction,random,77.0,114.0
E3_c2,abstraction,random,82.0,134.0
E3_c2,abstraction,random,86.0,153.0
E3_c2,abstraction,random,116.0,165.0
E3_c2,abstraction,random,71.0,111.0
E3_c2,abstraction,random,67.0,84.0
E3_c2,abstraction,random,78.0,104.0
E3_c2,abstraction,random,82.0,109.0
E3_c2,abstraction,random,102.0,127.0
E3_c2,abstraction,random,77.0,114.0
E3_c2,abstraction,random,82.0,106.0
E3_c2,abstraction,random,111.0,144.0
E3_c2,abstraction,random,87.0,114.0
E3_c2,abstraction,random,97.0,124.0
E3_c2,abstraction,random,92.0,129.0
E3_c2,abstraction,random,97.0,122.0
E3_c2,abstraction,random,87.0,105.0
E3_c2,abstraction,random,77.0,97.0
E3_c2,abstraction,random,72.0,119.0
E3_c2,abstraction,random,87.0,114.0
E3_c2,abstraction,random,57.0,114.0
E3_c2,abstraction,random,87.0,110.0
E3_c2,abstraction,random,77.0,105.0
E3_c2,abstraction,random,82.0,138.0
E3_c2,abstraction,random,96.0,140.0
E3_c2,abstraction,random,97.0,124.0
E3_c2,abstraction,random,87.0,122.0
E3_c2,abstraction,random,97.0,165.0
E3_c2,abstraction,random,107.0,164.0
E3_c2,abstraction,random,87.0,114.0
E3_c2,abstraction,random,102.0,154.0
E3_c2,abstraction,random,78.0,129.0
E3_c2,abstraction,random,87.0,119.0
E3_c2,abstraction,random,96.0,128.0
E3_c2,abstraction,random,92.0,141.0
E3_c2,abstraction,random,73.0,134.0
E3_c2,abstraction,random,82.0,109.0
E3_c2,abstraction,random,101.0,149.0
E3_c2,abstraction,random,73.0,114.0
E3_c2,abstraction,random,101.0,163.0
E3_c2,abstraction,random,106.0,150.0
E3_c2,abstraction,random,102.0,144.0
E3_c2,abstraction,random,77.0,118.0
E3_c2,abstraction,random,82.0,112.0
E3_c2,abstraction,random,107.0,161.0
E3_c2,abstraction,random,67.0,112.0
E3_c2,abstraction,random,63.0,97.0
E3_c2,abstraction,random,97.0,107.0
E3_c2,abstraction,random,77.0,92.0
E3_c2,abstraction,random,111.0,110.0
E3_c2,abstraction,random,82.0,141.0
E3_c2,abstraction,random,96.0,141.0
E3_c2,abstraction,random,111.0,151.0
E3_c2,abstraction,random,72.0,105.0
E3_c2,abstraction,random,63.0,102.0
E3_c2,abstraction,random,63.0,107.0
E3_c2,abstraction,random,87.0,132.0
E3_c2,abstraction,random,97.0,117.0
E3_c2,abstraction,random,87.0,109.0
E3_c2,abstraction,random,92.0,134.0
E3_c2,abstraction,random,92.0,110.0
E3_c2,abstraction,random,87.0,139.0
E3_c2,abstraction,random,63.0,87.0
E3_c2,abstraction,random,87.0,119.0
E3_c2,abstraction,random,72.0,101.0
E3_c2,abstraction,random,97.0,156.0
E3_c2,abstraction,random,77.0,92.0
E3_c2,abstraction,random,77.0,111.0
E3_c2,abstraction,random,82.0,135.0
E3_c2,abstraction,random,78.0,117.0
E3_c2,abstraction,random,106.0,150.0
E3_c2,abstraction,random,102.0,147.0
E3_c2,abstraction,random,97.0,135.0
E3_c2,abstraction,random,97.0,132.0
E3_c2,abstraction,random,96.0,121.0
E3_c2,abstraction,random,97.0,95.0
E3_c2,abstraction,random,77.0,149.0
E3_c2,abstraction,random,107.0,118.0
E3_c2,abstraction,random,87.0,129.0
E3_c2,abstraction,random,96.0,121.0
E3_c2,abstraction,random,97.0,158.0
E3_c2,abstraction,random,78.0,109.0
E3_c2,abstraction,random,92.0,140.0
E3_c2,abstraction,random,86.0,114.0
E3_c2,abstraction,random,58.0,97.0
E3_c2,abstraction,random,72.0,95.0
E3_c2,abstraction,random,87.0,125.0
E3_c2,abstraction,HC_HI,58.0,106.0
E3_c2,abstraction,HC_HI,57.0,75.0
E3_c2,abstraction,HC_HI,82.0,126.0
E3_c2,abstraction,HC_HI,82.0,131.0
E3_c2,abstraction,HC_HI,87.0,138.0
E3_c2,abstraction,HC_HI,72.0,96.0
E3_c2,abstraction,HC_HI,97.0,129.0
E3_c2,abstraction,HC_HI,102.0,134.0
E3_c2,abstraction,HC_HI,62.0,121.0
E3_c2,abstraction,HC_HI,116.0,153.0
E3_c2,abstraction,HC_HI,58.0,77.0
E3_c2,abstraction,HC_HI,92.0,135.0
E3_c2,abstraction,HC_HI,76.0,121.0
E3_c2,abstraction,HC_HI,92.0,122.0
E3_c2,abstraction,HC_HI,67.0,109.0
E3_c2,abstraction,HC_HI,87.0,133.0
E3_c2,abstraction,HC_HI,63.0,116.0
E3_c2,abstraction,HC_HI,72.0,106.0
E3_c2,abstraction,HC_HI,72.0,120.0
E3_c2,abstraction,HC_HI,82.0,104.0
E3_c2,abstraction,HC_HI,101.0,109.0
E3_c2,abstraction,HC_HI,106.0,117.0
E3_c2,abstraction,HC_HI,86.0,151.0
E3_c2,abstraction,HC_HI,92.0,108.0
E3_c2,abstraction,HC_HI,102.0,167.0
E3_c2,abstraction,HC_HI,67.0,124.0
E3_c2,abstraction,HC_HI,91.0,134.0
E3_c2,abstraction,HC_HI,97.0,157.0
E3_c2,abstraction,HC_HI,92.0,128.0
E3_c2,abstraction,HC_HI,127.0,188.0
E3_c2,abstraction,HC_HI,77.0,114.0
E3_c2,abstraction,HC_HI,106.0,109.0
E3_c2,abstraction,HC_HI,91.0,128.0
E3_c2,abstraction,HC_HI,82.0,131.0
E3_c2,abstraction,HC_HI,97.0,104.0
E3_c2,abstraction,HC_HI,82.0,87.0
E3_c2,abstraction,HC_HI,72.0,107.0
E3_c2,abstraction,HC_HI,82.0,125.0
E3_c2,abstraction,HC_HI,82.0,128.0
E3_c2,abstraction,HC_HI,82.0,135.0
E3_c2,abstraction,HC_HI,92.0,161.0
E3_c2,abstraction,HC_HI,96.0,148.0
E3_c2,abstraction,HC_HI,77.0,140.0
E3_c2,abstraction,HC_HI,67.0,115.0
E3_c2,abstraction,HC_HI,77.0,121.0
E3_c2,abstraction,HC_HI,78.0,110.0
E3_c2,abstraction,HC_HI,87.0,115.0
E3_c2,abstraction,HC_HI,81.0,145.0
E3_c2,abstraction,HC_HI,102.0,135.0
E3_c2,abstraction,HC_HI,102.0,134.0
E3_c2,abstraction,HC_HI,73.0,107.0
E3_c2,abstraction,HC_HI,92.0,130.0
E3_c2,abstraction,HC_HI,67.0,85.0
E3_c2,abstraction,HC_HI,78.0,101.0
E3_c2,abstraction,HC_HI,106.0,173.0
E3_c2,abstraction,HC_HI,63.0,90.0
E3_c2,abstraction,HC_HI,106.0,195.0
E3_c2,abstraction,HC_HI,67.0,104.0
E3_c2,abstraction,HC_HI,53.0,82.0
E3_c2,abstraction,HC_HI,63.0,86.0
E3_c2,abstraction,HC_HI,77.0,114.0
E3_c2,abstraction,HC_HI,92.0,154.0
E3_c2,abstraction,HC_HI,97.0,141.0
E3_c2,abstraction,HC_HI,117.0,149.0
E3_c2,abstraction,HC_HI,116.0,150.0
E3_c2,abstraction,HC_HI,106.0,140.0
E3_c2,abstraction,HC_HI,77.0,114.0
E3_c2,abstraction,HC_HI,63.0,90.0
E3_c2,abstraction,HC_HI,77.0,126.0
E3_c2,abstraction,HC_HI,96.0,150.0
E3_c2,abstraction,HC_HI,57.0,109.0
E3_c2,abstraction,HC_HI,116.0,151.0
E3_c2,abstraction,HC_HI,77.0,109.0
E3_c2,abstraction,HC_HI,87.0,118.0
E3_c2,abstraction,HC_HI,72.0,133.0
E3_c2,abstraction,HC_HI,63.0,90.0
E3_c2,abstraction,HC_HI,57.0,114.0
E3_c2,abstraction,HC_HI,97.0,157.0
E3_c2,abstraction,HC_HI,72.0,107.0
E3_c2,abstraction,HC_HI,73.0,126.0
E3_c2,abstraction,HC_HI,67.0,114.0
E3_c2,abstraction,HC_HI,82.0,124.0
E3_c2,abstraction,HC_HI,97.0,133.0
E3_c2,abstraction,HC_HI,63.0,107.0
E3_c2,abstraction,HC_HI,62.0,113.0
